"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000000419",5.09780408562056,-0.116421859121234,0.809883631019944,-0.143751342368305,0.885696826849831,0.954190129848744
"ENSG00000000457",139.048138872033,0.824993539429723,0.186119971538759,4.43259007944734,9.31077823332955e-06,0.000179410344695387
"ENSG00000000460",107.194330007922,-0.053657195272031,0.198771486570624,-0.269944126281746,0.787203238994455,0.905410468881494
"ENSG00000000938",5.00982323808713,2.55827187667773,0.998509517471584,2.56209062799497,0.0104044164645206,0.059336888391563
"ENSG00000001036",14.7046972649881,-0.728133740244008,0.38447905912867,-1.89381898169994,0.0582490412431412,0.198265515968438
"ENSG00000001084",9.58832806291496,-1.04097524763648,0.734332381451705,-1.41758047708392,0.156313283294686,0.38034556416271
"ENSG00000001167",21.2094428575268,0.556104997761251,0.491249824156049,1.13202075688601,0.257625707928117,0.510556642135449
"ENSG00000001460",18.0078899321852,1.15960108358705,0.332189247445249,3.49078452269342,0.000481604505548801,0.0052770266980788
"ENSG00000001461",3.59059434238166,0.64690319391291,0.717323987848282,0.90182846924357,0.367147994047314,0.616817137822079
"ENSG00000001497",13.5418646899298,0.353784298715939,0.68643404887769,0.515394449465862,0.606277410344696,0.801856714806758
"ENSG00000001561",3.10627772692867,-1.03725540346656,0.948065867517241,-1.09407525258016,0.273921975171018,0.52906567634091
"ENSG00000001617",1.03851904608279,2.40987015989627,1.44156016800213,1.67170973046247,0.0945815744546181,0.274048980202199
"ENSG00000001629",3.48087680055193,0.192723042817423,1.18980790448199,0.161978284134303,0.871322954777383,0.947280545591889
"ENSG00000001630",1.14041065727952,0.129289413656658,0.960092331610519,0.134663520788443,0.892877916602229,0.957166574054064
"ENSG00000001631",7.58147171094898,-0.479207637280964,0.541222990025706,-0.885416263005019,0.37593216424712,0.623008873755737
"ENSG00000002016",3.21489932186923,-0.429760165488914,0.661746260965112,-0.649433462400133,0.516058240952163,0.740012210220306
"ENSG00000002079",1.75339458874017,-0.247661329673708,1.06579443562499,-0.232372511429445,0.816248697334036,0.921284796461627
"ENSG00000002330",11.4606447284976,-0.874020789213171,0.419767013903795,-2.08215691148492,0.0373281395801971,0.147147627706259
"ENSG00000002549",13.1321548265248,0.497387305974247,0.918662963672607,0.541425229537724,0.588214521293054,0.79025686123453
"ENSG00000002586",11.8723123423407,1.88270400998672,0.898550911283147,2.09526693072759,0.0361472704132391,0.143908205827531
"ENSG00000002726",4.35119598336895,0.67288246511603,0.681631286379907,0.98716487720166,0.323561817039686,0.580035592936469
"ENSG00000002745",1.28944752048796,-2.32675537529094,1.17464342017973,-1.98081846398538,0.0476116354161407,0.174887577842696
"ENSG00000002822",5.89492146602182,0.427747037786875,0.545758947896864,0.783765505696682,0.433177717590323,0.673207743807503
"ENSG00000002834",30.5548535500366,1.26374211910611,0.805971452306247,1.56797379794282,0.116887247411695,0.314760589533815
"ENSG00000002919",3.8461188502161,2.29555813281235,0.797188977226559,2.87956582239591,0.0039822316137375,0.0281555587480831
"ENSG00000002933",3.23319013760147,-0.767907410666839,0.654243645961708,-1.17373308156176,0.240501955202838,0.490533945496574
"ENSG00000003056",59.8998374705589,0.046902742789436,0.228188053026725,0.20554425250275,0.837146927591267,0.931895220264101
"ENSG00000003147",13.0306287180639,-2.07088184936109,0.440187498718498,-4.70454489368729,2.5443287724439e-06,5.74206493392009e-05
"ENSG00000003249",2.86345870513482,1.23333698546252,0.892175212522234,1.38239324311174,0.166850989662983,0.395174823214017
"ENSG00000003393",3.97736044945083,0.140149238468784,0.929619057891643,0.150759859405894,0.880165151820905,0.951352568125466
"ENSG00000003400",1.37737606391761,1.2252533490095,1.5383213279088,0.796487266204075,0.425748873941106,0.667149712407713
"ENSG00000003402",32.8733641655024,0.240052853366035,0.663345825750706,0.3618819084214,0.717440279976709,0.867690336525664
"ENSG00000003509",129.786164412807,-0.0685019568500605,0.237925912683646,-0.287912972897336,0.773413356264859,0.898690262010471
"ENSG00000003756",20.1307795144186,1.15090570395327,0.794549598023935,1.44850076926048,0.147477051000147,0.366428771583973
