"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000005882",42.6398433822309,-2.25299556552232,0.297970796262233,-7.56112878773375,3.99586356598389e-14,1.14918538742968e-11
"ENSG00000010327",66.4653376671993,-1.57766077658066,0.339598222608294,-4.64566853284269,3.38976906577326e-06,0.000239969574710087
"ENSG00000019102",73.0174068443947,1.30082527682285,0.375256031959281,3.46650064498897,0.000527280469837646,0.0144852601907936
"ENSG00000022567",231.817212901881,1.48706583383388,0.376744326946684,3.94714857655793,7.90874810972048e-05,0.0032638658678815
"ENSG00000028277",10.9171270259355,-2.0903871269039,0.670744381577832,-3.1165182807593,0.00183000333957291,0.0375660474870849
"ENSG00000063438",31.5972350720301,-1.43067152203354,0.303631986228081,-4.71186036690764,2.45465555687703e-06,0.000179287262618566
"ENSG00000066230",255.208485659446,-1.12651861899323,0.265681597844521,-4.24010781376164,2.23412454756628e-05,0.00114863956487444
"ENSG00000066405",21.7398625448715,1.28677339871009,0.351085417173616,3.66512915594487,0.000247213792611249,0.00795492494196267
"ENSG00000072135",18.4828557907763,1.23531321803387,0.387324453990725,3.18934992434908,0.0014259315667365,0.0316624522867653
"ENSG00000073331",59.2159040433465,-1.07453005917395,0.245026220077687,-4.38536765099371,1.15790042879896e-05,0.000674440357356764
"ENSG00000077150",22.4564426459299,-2.10093899185675,0.700838741927,-2.99774950522868,0.00271981123979692,0.0498614000793845
"ENSG00000085552",21.6141377181264,2.02096924098477,0.557135263393094,3.62743013012057,0.000286256203004594,0.00896059808248734
"ENSG00000090382",18.9794803269453,3.96450094868626,1.10368055539019,3.59207284147965,0.000328058116507843,0.00980233391630416
"ENSG00000090581",105.473158630031,-1.33266327239337,0.178146460837901,-7.48071708034654,7.39181577370138e-14,2.06142062319314e-11
"ENSG00000095066",171.358876614825,-1.78169677202048,0.295289938837994,-6.03371987217612,1.60227725140583e-09,2.18469024053575e-07
"ENSG00000100083",49.0412545256596,-1.0430771928459,0.239722092128282,-4.35119343230043,1.35398535689339e-05,0.000773958213632908
"ENSG00000100448",86.2151959237274,2.1081308691013,0.694544406331938,3.03527153898606,0.0024031921517724,0.0455775118668904
"ENSG00000100906",56.7478973185487,-1.9373194003159,0.536318523019387,-3.61225524975177,0.000303545557327825,0.00922872250434483
"ENSG00000100994",52.0665126828849,-1.16416960439954,0.221061206894106,-5.26627724853236,1.39217985559535e-07,1.32084857845815e-05
"ENSG00000104432",11.9621297453597,-5.06390552121789,0.657839867719449,-7.69777839517855,1.38452209115163e-14,4.11024413060272e-12
"ENSG00000104765",78.2387928863632,-1.00552072168042,0.306163246747972,-3.28426332148271,0.00102249339461172,0.0245692081217014
"ENSG00000104946",1268.36956952232,-4.61455865355862,0.320859632918015,-14.3818610387107,6.72612482852387e-47,6.19005267969052e-43
"ENSG00000104951",26.9543854951209,-3.59702223485104,0.923676626115536,-3.89424408191219,9.85054257216364e-05,0.00392443910353342
"ENSG00000105472",67.507314189035,1.56367283432508,0.419318930939569,3.7290776040599,0.000192181964112604,0.00652638603589778
"ENSG00000105518",12.9995821637874,-1.54869280856327,0.412946972586282,-3.75034304977179,0.000176592810207535,0.00605623105662022
"ENSG00000106565",9.83684900286504,-1.71974942454146,0.475350130167817,-3.61785832252601,0.000297050918202274,0.00911496274179266
"ENSG00000108961",22.4931896067781,1.26442073834407,0.326774553256684,3.86939780268279,0.000109104502099295,0.00423666131991481
"ENSG00000110042",17.9497316781705,-2.18074222572978,0.437351528184541,-4.98624581188067,6.15638095352117e-07,5.19790586378489e-05
"ENSG00000110077",21.9520367093729,4.71579869170548,1.12240650773999,4.20150690430416,2.65144159411406e-05,0.00131898470219631
"ENSG00000110315",24.1482007923054,-1.32766340896862,0.319617224657814,-4.15391695610284,3.26831829865549e-05,0.00157478184829981
"ENSG00000110375",26.2148996840416,-1.47610470273449,0.303652558986391,-4.86116338904506,1.16697882252074e-06,9.02496311231799e-05
"ENSG00000110665",44.5594978951045,1.61502823859647,0.402764908950586,4.00985339761715,6.07564581023904e-05,0.0027011675551512
"ENSG00000110844",231.04019882133,-1.5441251530703,0.2873007502355,-5.37459492119177,7.67550407174914e-08,7.93681617666374e-06
"ENSG00000111906",30.0026851987316,1.27623488514865,0.35907223988643,3.55425661853535,0.00037904916261766,0.0110742522018106
"ENSG00000112096",658.696972094591,-1.27131951696616,0.176112544537865,-7.21879023610849,5.2452089949559e-13,1.23773483027126e-10
"ENSG00000113318",48.8533237720964,-1.03735349310089,0.245160641194073,-4.2313215043344,2.32322318413787e-05,0.00118124988749286
"ENSG00000113845",41.7794751805589,-1.54517457440207,0.452098930964715,-3.41777975697682,0.000631341732290731,0.0167442016203793
"ENSG00000116329",11.6350467210312,-1.27608331507632,0.381461574682327,-3.34524733228771,0.000822092245778998,0.0206098847048824
"ENSG00000118322",13.7616009193334,-6.45532759628426,0.898494156520491,-7.18460721134033,6.74006747609229e-13,1.55072102456193e-10
"ENSG00000122707",9.82451098892485,2.06952452391674,0.562691448986387,3.67790292112082,0.000235159422805251,0.0076472514773029
"ENSG00000124789",11.6344800235383,-1.50490055834416,0.36908763507065,-4.07735295184325,4.55513197089522e-05,0.00210657686071099
"ENSG00000125375",30.5097457056466,1.12155708282818,0.325602103281938,3.44456338433732,0.000571982509498024,0.0154822206909127
"ENSG00000125731",22.135786116424,-1.03823292017138,0.284190482978198,-3.65329939726036,0.000258892063051523,0.00824423410471685
"ENSG00000132199",1154.75454521103,1.33797065096502,0.299200453736529,4.47182026048402,7.75566019478619e-06,0.000478373802506159
"ENSG00000133316",26.298781145523,-1.17295728325672,0.324219349007068,-3.61778927398672,0.000297130155659871,0.00911496274179266
"ENSG00000134480",39.1651974135376,1.10251642908986,0.35124841240113,3.13885099594635,0.00169611669872981,0.0358012889413084
"ENSG00000134824",277.457315226453,-1.03398896209363,0.191783960571605,-5.39142563857721,6.99008847000934e-08,7.39422806775815e-06
"ENSG00000135424",150.93506896078,2.23801096101921,0.287848241722473,7.77496832229036,7.54662884091481e-15,2.39488362837721e-12
"ENSG00000138030",33.4612024621821,1.10928246166549,0.360941365367846,3.07330377756781,0.00211702862176985,0.04149964289598
"ENSG00000138443",34.2623750545589,-1.16689109321569,0.24903643648303,-4.68562395806368,2.79108309990043e-06,0.000202254628097509
"ENSG00000138459",50.6411759176173,-1.00604380446804,0.320320617533417,-3.14074008789986,0.00168521516501929,0.0356529543992473
"ENSG00000141527",24.8765659200509,-1.45861747536183,0.297647824534696,-4.9004808875793,9.56023582924844e-07,7.54518338815418e-05
"ENSG00000141551",1558.38721210179,-1.48310701253283,0.202335705486992,-7.32993224781167,2.30269114694565e-13,5.88657406259467e-11
"ENSG00000141985",59.7413037830974,-1.65634033338736,0.203215445250716,-8.15066163570321,3.61938516416151e-16,1.33236806663114e-13
"ENSG00000142156",26.0222101699364,-1.34564491688488,0.421099671898798,-3.19554966836516,0.00139564758856387,0.0312509604806649
"ENSG00000142182",18.6657936887638,-2.082159729296,0.346030567233093,-6.01727109239288,1.77381886246962e-09,2.36586304221853e-07
"ENSG00000142185",155.036343034853,-1.72655050880194,0.206441997451721,-8.36336854958845,6.0952431713761e-17,2.33727178775726e-14
"ENSG00000142188",1079.49744951358,-1.35320000687299,0.205044783042088,-6.59953394959202,4.12452297287592e-11,7.16188394705228e-09
"ENSG00000143341",38.7035952799224,2.05723217642815,0.311652011692099,6.6010553413678,4.08241110368086e-11,7.16188394705228e-09
"ENSG00000144406",22.8620703753212,1.12765009041926,0.311638462902747,3.61845607861043,0.00029636578304582,0.00911496274179266
"ENSG00000146457",146.380861592977,-1.07207720715599,0.131614022021648,-8.14561541915079,3.77357700548122e-16,1.33570112236322e-13
"ENSG00000147206",15.511298252409,1.17969695784187,0.38420065360537,3.07052303730224,0.00213684200892078,0.0416515340662796
"ENSG00000148290",16.131049361826,-1.11009583919845,0.35024523444939,-3.16948163746925,0.00152711107204751,0.0333824303944257
"ENSG00000149476",1269.91982023069,-2.50158974376206,0.25561212295302,-9.78666314751369,1.28465612130863e-22,1.69891312222472e-19
"ENSG00000149483",225.444429625199,-2.36999227131197,0.254077777126794,-9.32782196897628,1.08068744539856e-20,9.94556656000292e-18
"ENSG00000149485",407.964235930719,-1.10713040970356,0.18862674058213,-5.86942448502685,4.37310477835417e-09,5.36609110335912e-07
"ENSG00000149564",21.0929772744249,1.90464948740081,0.417103027370337,4.5663765602682,4.96227024583504e-06,0.000333341409287737
"ENSG00000149716",29.0143135559372,-1.07601267030597,0.345000973570504,-3.11886850396402,0.00181546963808332,0.0375455439983839
"ENSG00000149743",221.120826829684,-1.37967203714247,0.188196562941142,-7.33101612261622,2.28414181174805e-13,5.88657406259467e-11
"ENSG00000151773",25.9975802485101,-1.72551650612915,0.282431449159416,-6.10950554998284,9.99402807323704e-10,1.43711000559376e-07
"ENSG00000152256",14.8419750022517,-1.5723184523545,0.404947545750656,-3.88277066709931,0.000103272959663988,0.00406162840934905
"ENSG00000153012",65.9027877908761,2.16697551451886,0.257433510896272,8.41761240397331,3.84234556406046e-17,1.60732301027493e-14
"ENSG00000158019",13.3832101726654,1.40807935237018,0.373576878580583,3.76918228376504,0.000163783245625994,0.00575304278433596
"ENSG00000158517",36.7223765734107,-3.71819856029781,0.949655589157833,-3.91531266992822,9.02871243460995e-05,0.00363808248043871
"ENSG00000158874",39.616025757258,-1.62226139958099,0.359108217438253,-4.51747222927287,6.25822326181475e-06,0.000411388776274865
"ENSG00000159860",19.8881173353767,-1.92886435318975,0.548467951760707,-3.51682235397284,0.000436745977900527,0.0124438799833392
"ENSG00000159884",97.0179747239803,1.09174660483958,0.320234031023258,3.40921482127016,0.000651501546724207,0.0170356287982879
"ENSG00000160111",15.7594429268182,-2.32524200089735,0.394342003510637,-5.89651110000163,3.71267794192096e-09,4.68051713691762e-07
"ENSG00000160219",14.391422082175,1.06334805314697,0.289072293054529,3.6784848589636,0.000234623616567255,0.0076472514773029
"ENSG00000160226",325.974307538928,-1.26537183068953,0.226949798907198,-5.57555828109349,2.46737281752354e-08,2.80336198020606e-06
"ENSG00000160323",7.9508061089767,-1.51888286289449,0.379111812414068,-4.00642452479312,6.16448111176811e-05,0.00272748652267317
