"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000000457",139.048138872033,-0.0921553104941374,0.188475329434825,-0.48895158199474,0.624875975813642,0.87053188092839
"ENSG00000000460",107.194330007922,-0.203939178293976,0.196036446209325,-1.04031256553291,0.29819470819017,0.748577713986398
"ENSG00000001036",14.7046972649881,-0.101546930809727,0.353314784901132,-0.287412061847745,0.773796826619385,0.919181203110642
"ENSG00000001084",9.58832806291496,0.343040082749505,0.694881660164995,0.493666911093973,0.621541437381329,0.86926379980428
"ENSG00000001167",21.2094428575268,0.534555104850378,0.484345663959867,1.10366447895912,0.269738709646288,0.734652963131051
"ENSG00000001460",18.0078899321852,0.262698625381147,0.340759671045251,0.770920527582804,0.440754038931756,0.810868378484189
"ENSG00000001497",13.5418646899298,0.631119599537889,0.671730000209413,0.93954356563074,0.347451735528698,0.77053143855678
"ENSG00000001631",7.58147171094898,-0.0945530305940443,0.507570616032059,-0.186285469661767,0.852220901554938,0.947895789924678
"ENSG00000002330",11.4606447284976,-0.234577026490724,0.381079150019204,-0.615559855423481,0.538185053454482,0.845007209560135
"ENSG00000002549",13.1321548265248,0.773363939144369,0.911087503712512,0.84883607336623,0.395972514334427,0.795659385354892
"ENSG00000002586",11.8723123423407,0.784641065846478,0.903614344231644,0.86833622203471,0.385210298285181,0.789332413530335
"ENSG00000002834",30.5548535500366,0.386837798350689,0.807313320202744,0.479166871981675,0.631819919653986,0.872000782910545
"ENSG00000003056",59.8998374705589,0.219088157264884,0.221353362157648,0.989766566585282,0.322288229953856,0.762526388395832
"ENSG00000003147",13.0306287180639,0.659992416953912,0.297694446977051,2.21701285884177,0.0266222128369369,0.232903752190487
"ENSG00000003402",32.8733641655024,-0.0929794329035064,0.662047893636951,-0.140442155011966,0.888310652997579,0.962458551864459
"ENSG00000003509",129.786164412807,-0.173591854653542,0.235725586924429,-0.736414985400772,0.461478187688746,0.815943085744387
"ENSG00000003756",20.1307795144186,0.436984610694652,0.795585154854022,0.549261896138361,0.582825732671237,0.860940366145337
"ENSG00000003987",74.3470835127339,-0.105990983233593,0.263193861566374,-0.402710696225199,0.687161064274002,0.888943389726404
"ENSG00000004139",551.577323491048,0.0522562979868814,0.254109923743216,0.205644459756273,0.83706864582515,0.941488640692022
"ENSG00000004142",7.45381801619087,-0.0658763076775375,0.616920085897259,-0.106782562577333,0.914961481417464,0.970694505677578
"ENSG00000004399",19.6077872570512,0.413241363499986,0.804894427384644,0.513410640501932,0.607664104007118,0.866393669613571
"ENSG00000004455",43.6153567775703,1.11563369327411,0.666980456692793,1.67266324234738,0.0943936092653486,0.480000146825518
"ENSG00000004478",14.9554887607326,0.355123242042445,0.542067302908556,0.655127583119235,0.512385614279302,0.839417887663236
"ENSG00000004487",174.710736520984,-0.242446784816991,0.198476418099369,-1.22153950146162,0.221881818905131,0.696115593403887
"ENSG00000004534",31.5577104234426,0.218959067033344,0.632697644842104,0.346072201814481,0.729288453867955,0.902810473344614
"ENSG00000004700",119.852115867322,0.296743286069993,0.243008114731224,1.2211250081019,0.222038692345358,0.696115593403887
"ENSG00000004809",85.0012393161247,0.784521642764948,0.289418978139482,2.71067795141913,0.0067145807524338,0.0958732242346681
"ENSG00000004838",37.8807831384787,0.539720545329203,0.346420988392983,1.55799031644393,0.119235543652072,0.539651197150859
"ENSG00000004897",7.87637832131195,1.41972113132495,1.14565411999049,1.23922317089623,0.215262861876731,0.693508539628564
"ENSG00000004961",11.2878232581052,-0.000631360316189023,0.491630990068494,-0.00128421586300136,0.998975344271819,0.999479376854342
"ENSG00000005007",12.4569137886872,0.882436034319063,0.813076963692473,1.0853044345416,0.277786842477907,0.739350419095883
"ENSG00000005020",12.1182081437719,1.05770615334125,0.881021956014447,1.20054460177824,0.229927901409732,0.7056310319197
"ENSG00000005022",18.3539927767255,0.508424936454567,0.788120940704131,0.645110299950063,0.518855709543856,0.840348836864812
"ENSG00000005073",10.5250236109104,-0.00860372838788981,0.332539837229406,-0.0258727750021554,0.979358815176202,0.995124348790832
"ENSG00000005075",16.2786537621118,-0.0755953047603891,0.33297194125341,-0.22703205704308,0.820398815022244,0.936901936781252
"ENSG00000005108",9.48711989075016,1.24940907516385,0.857739115199522,1.45663063864497,0.145218365516886,0.590563242532876
"ENSG00000005156",80.1011847258876,-0.0558647487194379,0.199858183068706,-0.279521948321891,0.779844296685643,0.921652377346599
"ENSG00000005175",14.0174484824419,0.839946997758609,0.830178086663315,1.01176724759691,0.311649353468624,0.757756671062548
"ENSG00000005187",81.2198452039196,1.11450657064683,0.423998030789986,2.62856544067032,0.00857458557170445,0.111300297625382
"ENSG00000005189",12.1513450958677,-0.279561777552148,0.399244100210278,-0.700227698806083,0.483785116083673,0.827560301731978
"ENSG00000005194",12.2676236789107,-0.294806540274951,0.440372628474987,-0.66944792026668,0.503209791899103,0.836606099429407
"ENSG00000005339",24.6409110297771,0.065089907062899,0.607693302129605,0.107109798371642,0.914701873912342,0.970694505677578
"ENSG00000005379",166.942517359109,1.55767803030497,0.570761786981767,2.72912109015233,0.00635033808493644,0.0926183223386213
"ENSG00000005436",64.4583245472697,-0.0391188378941388,0.244884588535087,-0.159743976246728,0.873082757658211,0.956008363785213
"ENSG00000005483",41.0451610629394,0.290070877096637,0.233580539263926,1.2418452239674,0.214293673342167,0.693304164379474
"ENSG00000005810",20.5171351454128,0.328873574154806,0.693229160290468,0.474408165428306,0.635208871379742,0.873163143137829
"ENSG00000005812",413.956480088045,-0.368486472828288,0.193027432256882,-1.90898500031801,0.056264026674384,0.365676438901381
"ENSG00000005844",11.6190550377465,1.0569893552984,0.986245541173683,1.07173042733407,0.283841130016292,0.739350419095883
"ENSG00000005882",42.6398433822309,-2.25299556552232,0.297970796262233,-7.56112878773375,3.99586356598389e-14,1.14918538742968e-11
"ENSG00000005893",28.5932999070648,0.742732847375744,0.789330175498931,0.94096598664338,0.346722289958374,0.770434853711691
"ENSG00000006007",10.1712853849765,0.896912759856218,0.900022758065498,0.996544533811607,0.31898564036159,0.762526388395832
"ENSG00000006016",180.358623436886,-0.569737944738811,0.446830222320622,-1.27506582204728,0.202285945353771,0.681309353194409
"ENSG00000006062",35.983358293849,0.0883348131576939,0.233181665682537,0.378824007878718,0.704818558105488,0.895180477600859
"ENSG00000006118",99.9504326796375,-0.103585440030291,0.21440318892284,-0.483133858925808,0.629000694281049,0.87104437948149
"ENSG00000006125",24.516684982903,0.309955862142217,0.526545439733253,0.588659285130719,0.556089855478321,0.851619031726728
"ENSG00000006194",151.890823510475,0.16181487176213,0.196808829064584,0.82219315328089,0.410966974871349,0.801808155552476
"ENSG00000006453",50.1820876399508,-0.453949405239226,0.269015942330838,-1.68744425072383,0.0915179611455941,0.472107509205663
"ENSG00000006530",8.47932708392442,-0.378484880503863,0.392858558971385,-0.963412586694924,0.335340512291898,0.764855669592978
"ENSG00000006534",8.07452094489063,-0.133857104775695,0.536335893298414,-0.249577002860068,0.802914484936328,0.929489592001789
"ENSG00000006607",19.3984785004816,-0.605147501307309,0.253132890690968,-2.39063165460426,0.0168194176921244,0.176498404812567
"ENSG00000006634",80.0939682763439,-0.601830790643233,0.229497393935153,-2.62238616449512,0.0087316432079788,0.11223088330032
"ENSG00000006652",7.74961162170415,0.633119185216639,0.682562150149718,0.927562691657846,0.353634457974089,0.7731930448571
"ENSG00000006712",21.6649986451466,0.296917671078998,0.47488858989266,0.625236481563203,0.531815861530582,0.842650126240489
"ENSG00000006715",10.0934546062198,0.583795090396558,0.782638115550848,0.745932352126324,0.455708280767299,0.814979266984347
"ENSG00000006756",8.58316088584892,0.798898302126949,0.699182871962952,1.14261709512998,0.253197604627835,0.720783102494822
"ENSG00000006831",9.83244605629103,0.842949807467796,0.803634301889815,1.04892213471417,0.294213957149501,0.747185555388815
"ENSG00000007047",11.7239354746232,0.450167209369627,0.408082147791344,1.10312889648827,0.269971193647332,0.734652963131051
"ENSG00000007080",9.0701525055599,-0.260724353259226,0.411835174219724,-0.633079371506337,0.526681812501438,0.842003988018376
"ENSG00000007168",8.06427840337173,-0.0853647936607797,0.948191038097417,-0.0900291083029719,0.928264083665723,0.974732477726677
"ENSG00000007202",34.3454648725294,0.5859113045203,0.682702977777571,0.858222863517659,0.390769413450157,0.793161960775671
"ENSG00000007237",15.7416066485963,-1.4279168990769,0.835060508989905,-1.70995620521454,0.0872739718071334,0.461027513849215
"ENSG00000007341",44.9588969127421,-0.43206197202293,0.2298409442963,-1.87983030328111,0.0601312090910206,0.37944502781768
"ENSG00000007372",21.4992770181662,0.714612351741535,0.358742871522514,1.99199038773566,0.0463721125523832,0.329038204949562
"ENSG00000007402",11.1843520863383,-0.572367264096472,0.370202752824218,-1.54609132355168,0.122082513936408,0.544673632330609
"ENSG00000007516",128.37184332728,-0.455567342343941,0.235288628580662,-1.93620637381446,0.0528424301563053,0.356531440416772
"ENSG00000007923",30.4638757213682,-0.18192104438882,0.20570822603572,-0.884364460744657,0.376499501296961,0.785233076260994
"ENSG00000008018",9.82277950243049,0.27479618673386,1.30317106477641,0.210867317546687,0.832990807507136,0.940918857837394
"ENSG00000008056",10.5059732907621,-0.32369977533127,0.367912973027214,-0.879827021775952,0.378953023823009,0.785996305239073
"ENSG00000008083",7.93218235201474,0.539905556248412,0.717628208084072,0.752347176666668,0.451842304090206,0.813447328027442
"ENSG00000008130",61.3742358986395,-0.725463503390882,0.2236286164465,-3.24405487508098,0.00117841041339697,0.0272485201871666
"ENSG00000008226",313.357393209725,-0.396373136544009,0.218951350258868,-1.81032515248422,0.070245378727357,0.408639835921534
"ENSG00000008277",10.4302200889413,0.744356467831588,0.386029221998186,1.92823865503914,0.0538254481842018,0.358128908638344
"ENSG00000008294",23.402460099047,0.608211289865611,0.775869432780342,0.783909333412034,0.433093312791422,0.809113543988931
"ENSG00000008324",37.7260845612796,-0.538033433662104,0.274706612954814,-1.95857474224912,0.0501626099550691,0.345027279085576
"ENSG00000008394",12.4078339248403,0.545540272465647,0.706815031688969,0.771828905735142,0.440215769134733,0.810397410569323
"ENSG00000008441",19.6223030496384,0.887706769660045,0.323338898169375,2.74543760335027,0.00604302578001099,0.0898448566291456
"ENSG00000008513",27.8715270494177,0.495084929761857,0.583434277315859,0.84857018007159,0.396120505891926,0.795659385354892
"ENSG00000008516",92.9647778318283,-0.642675895628368,0.264484503165486,-2.42991890994177,0.015102201284358,0.163346756027656
"ENSG00000008517",59.1505396033815,-0.0693878986736513,0.304000440114982,-0.228249336242431,0.819452408761308,0.936706063573508
"ENSG00000008710",15.3032797987999,0.0639908751916795,0.64193010673012,0.099685112944208,0.920594319815718,0.972366351677968
"ENSG00000008853",65.3840115424648,-0.363168203147458,0.200472591460585,-1.81156037591733,0.0700541521306864,0.408043267125764
"ENSG00000008952",59.1202599997344,0.478763849177392,0.457863754944854,1.04564697250398,0.295724053746339,0.747826531372546
"ENSG00000008988",145.033158428367,0.426875555373353,1.03808284950914,0.411215304804623,0.680914666800739,0.884718011939461
"ENSG00000009307",174.849333512423,0.784732467952348,0.816007129546312,0.961673543696423,0.336213615963412,0.765127079058181
"ENSG00000009335",9.85316072351808,0.952228510817038,0.977742122385057,0.973905582071291,0.330103421870912,0.762803609301135
"ENSG00000009413",30.9325645667746,0.241768953977702,0.250291644515346,0.965948961044439,0.334069721000092,0.764035975708979
"ENSG00000009724",153.776238144699,0.0579611055987194,0.225437301585295,0.257105213694148,0.797097552863686,0.928166095583783
"ENSG00000009790",95.2655892044664,0.0304350168091767,0.155942736832429,0.195167902188873,0.845261506188701,0.94451554850711
"ENSG00000009954",26.6823069722825,0.739861158817404,0.790704979841053,0.935698114568762,0.349428641655424,0.770711072978983
"ENSG00000010017",27.3744310249084,0.0849502537276536,0.218709447458662,0.388416022786166,0.697708188746344,0.892674608790853
"ENSG00000010072",169.515829253271,-0.380713490181533,0.232803474264538,-1.63534282030913,0.101977201811027,0.50215489313873
"ENSG00000010244",17.0560542769683,0.811059445474959,0.867483877688677,0.934956218017498,0.349810863049034,0.770711072978983
"ENSG00000010256",11.5221123797504,0.663959745019078,1.16083135368584,0.571969169260368,0.567342861877443,0.855741641632694
"ENSG00000010270",12.9232444077946,0.926344067982128,0.399417875641929,2.31923537847009,0.0203822771610922,0.197867190626088
"ENSG00000010292",45.5012708476204,-0.244784103668204,0.234154137537166,-1.04539730214825,0.295839383084836,0.747826531372546
"ENSG00000010322",10.6974079851811,0.105953168355008,0.665891159455716,0.159114844596544,0.873578392920733,0.956044662538632
"ENSG00000010327",66.4653376671993,-1.57766077658066,0.339598222608294,-4.64566853284269,3.38976906577326e-06,0.000239969574710087
"ENSG00000010361",107.760363963828,-0.0817745451652742,0.216749164639735,-0.377277325618274,0.705967520843386,0.895180477600859
"ENSG00000010404",11.5244453768217,-0.335024096866042,0.469296795391911,-0.713885328337395,0.475298090380195,0.823739662641813
"ENSG00000010610",21.9571810780194,1.13576074013514,1.08654628041954,1.04529439804128,0.295886925973768,0.747826531372546
"ENSG00000010671",13.0986941911214,1.19358629772649,0.721665634948532,1.65393256921761,0.0981412142432063,0.492203593831187
"ENSG00000010803",25.3523998441771,0.430748497993478,0.371406454431138,1.15977655437688,0.246139792164487,0.716660675820731
"ENSG00000011007",64.9466693049681,-0.239544078777999,0.160051821586385,-1.49666574490507,0.134480253763666,0.569021505925065
"ENSG00000011028",53.3359574377467,0.769845808005814,0.585375047483163,1.31513259971669,0.188465342150587,0.662255266823921
"ENSG00000011114",12.5291588026968,-0.371150755914031,0.571397397958403,-0.649549258082289,0.515983418619093,0.839961147661383
"ENSG00000011243",21.9804153440274,0.509459116324798,0.417209875347974,1.22110991716072,0.222044405317255,0.696115593403887
"ENSG00000011260",13.4846023797177,0.164015992833235,0.445446400522951,0.368205900060438,0.71271971130197,0.897408606254211
"ENSG00000011275",9.68550523795576,0.371741046074033,1.07635731810933,0.345369553232576,0.729816563579955,0.902810473344614
"ENSG00000011295",42.3405984063726,-0.138522296941078,0.23101500617133,-0.599624670435235,0.548756401751999,0.849062442876541
"ENSG00000011304",115.79270258204,0.616186702714517,0.145564918842308,4.2330714544075,2.30521223230468e-05,0.00117860378743889
"ENSG00000011405",7.13310827407976,0.00366973793184933,0.790066367277077,0.00464484767842591,0.996293961076165,0.998887362124239
"ENSG00000011426",10.4335943776402,1.01080590510155,0.6912262006403,1.4623373711315,0.143648782458157,0.587033634530382
"ENSG00000011523",57.2691441427133,-0.0780054353218125,0.233172090068495,-0.334540190032598,0.737971968826898,0.90614490048218
"ENSG00000011600",27.6355981637771,0.547159434729097,0.816833170232624,0.669854573331385,0.502950500467298,0.836606099429407
"ENSG00000012048",43.4222075022354,0.17550383128419,0.285428121157262,0.614879257771146,0.538634462009725,0.845480633442862
"ENSG00000012061",237.004603419062,-0.160809642930448,0.285904171109078,-0.562459940009397,0.573802690209412,0.858511812387778
"ENSG00000012660",13.6380546127857,0.442560398261822,0.663870844901794,0.666636291773424,0.505004481688462,0.837401287116865
"ENSG00000012779",7.86184285830417,0.349524156496417,0.972463900236447,0.359421214927806,0.719280006388993,0.899844193915236
"ENSG00000012817",14.1745992034629,0.866186265674817,0.853376378063377,1.01501082985272,0.310100665128,0.756769060261155
"ENSG00000012963",10.0386368821517,0.484176104726889,0.464395939914542,1.04259331986405,0.297136684436136,0.747826531372546
"ENSG00000013275",8.02024505221406,0.172070406191051,0.809974432665286,0.212439305799863,0.831764323913229,0.940918857837394
"ENSG00000013288",15.0559351578699,0.185210220816559,0.491372718045495,0.376924102651159,0.706230008920641,0.895299970098261
"ENSG00000013364",13.0588158232078,0.0988641631731932,0.455323551919996,0.217129473659567,0.828107445178561,0.939831682479837
"ENSG00000013374",15.3226820785226,0.74561490869425,0.764328926384593,0.975515753696692,0.329304491137154,0.762803609301135
"ENSG00000013375",85.8160462685581,0.40773340590876,0.185285018293587,2.2005740651017,0.0277661912864006,0.237531567647327
"ENSG00000013392",6.82943532139112,-1.47543933421924,0.494654976079403,-2.98276456433018,0.00285657641663,0.0518522145211951
